ID,DESC_CLASIFICACION,COD_BARRIO,BARRIO,COD_DISTRITO,DISTRITO,ESTADO,COORD_GIS_X,COORD_GIS_Y,SISTEMA_COORD,LATITUD,LONGITUD,TIPO_VIA,NOM_VIA,NUM_VIA,COD_POSTAL,DIRECCION_AUX,NDP,FECHA_INSTALACION,CODIGO_INTERNO,CONTRATO_COD,MODELO,tipo_juego,ACCESIBLE
5658917,Columpio en Área Infantil,91,casa de campo,9.0,MONCLOA - ARAVACA,OPERATIVO,439286.91,4475036.84,ETRS89,40.42374922,-3.71570242,,,,,,,01-13-2015,,6,,infantiles,
5659147,Multijuego en Área Infantil,35,LOS JERONIMOS,3.0,RÉTIRO,OPERATIVO,441772.88,4474552.71,ETRS89,40.41956563,-3.68635484,,,,,,,05/11/2014,,6,GXY916,infantiles,SI
5659332,Balancín en Área Infantil,35,lós jérónímós,3.0,RETIRO,OPERATIVO,442222.77,4474108.52,ETRS89,40.4155955,-3.68101175,,,,,,,2014-11-05 00:00:00,,6,AAKL,infantiles,SI
5659350,Muelle en Área Infantil,35,lós jérónímós,3.0,RÉTIRO,OPERATIVO,442440.1,4474079.4,ETRS89,40.41534823,-3.67844764,,,,,,,2014/11/05,,6,LN404,infantiles,SI
5659353,Columpio en Área Infantil,35,LÓS JÉRÓNIMÓS,3.0,RETÍRÓ,OPERATIVO,442476.41,4474063.84,ETRS89,40.41521057,-3.67801829,,,,,,,05/11/2014,,6,GE-3020,infantiles,SI
5659359,Tobogan Autoportante en Área Infantil,35,los jeronimos,3.0,retiro,OPERATIVO,442477.33,4474055.59,ETRS89,40.41513631,-3.6780067,,,,,,,05/11/14,,6,M351,infantiles,SI
5659458,Varios Juegos en Áreas Infantiles,35,LOS JERONIMOS,3.0,retiro,OPERATIVO,441582.75,4474174.75,ETRS89,40.41614745,-3.68856114,,,,,,,05/11/14,,6,Oasis,infantiles,SI
57935,Balancín en Área Infantil,21,ímpéríál,2.0,ÁRGANZÚELÁ,OPERATIVO,439295.753,4473083.936,ETRS89,40.40615723,-3.71541183,,,,28005.0,"CALLE MUÑOPEDRO 21 ZONA 1, ASCENDIENTE 1: 021 ·",20147651.0,02/01/06,0200317,AE21,,infantiles,NO
57941,Balancín en Área Infantil,22,ACACIAS,2.0,arganzuela,OPERATIVO,440017.346,4472138.372,ETRS89,40.39769143,-3.70681922,,,,28005.0,"PASEO YESERIAS 43 , ASCENDIENTE 1: 022 · ACA",11008377.0,16/06/2006,0201402,AE21,,infantiles,NO
57942,Balancín en Área Infantil,22,acacias,2.0,arganzuela,OPERATIVO,440018.965,4472133.033,ETRS89,40.39764345,-3.70679964,,,,28005.0,"PASEO YESERIAS 43 , ASCENDIENTE 1: 022 · ACA",11008377.0,16/06/06,0201406,AE21,,infantiles,NO
57953,Balancín en Área Infantil,22,ACACIAS,2.0,ARGANZUELA,OPERATIVO,440227.152,4472594.643,ETRS89,40.40181683,-3.70438994,,,,28005.0,"PARQUE PARROCO SANCHEZ CAMARA C/ DOCTOR VALLEJO NÁJERA, ASCENDIENTE",20118591.0,12-22-2005,0202205,AE21,COCHE,infantiles,
58307,Balancín en Área Infantil,61,BELLAS VISTAS,6.0,TETUAN,OPERATIVO,439876.629,4478682.364,ETRS89,40.45663247,-3.70909614,,,,28039.0,"C · CALLE FRANCOS RODRIGUEZ  68 , ASCENDIENTE 1:",11038246.0,2007-07-24 00:00:00,0602009,AE21,TORTUGA,infantiles,NO
58340,Balancín en Área Infantil,65,VALDEACEDERAS,6.0,TETUAN,OPERATIVO,439802.724,4480259.93,ETRS89,40.47083845,-3.71011736,,,,28029.0,"Pq · PARQUE AGUSTIN RODRIGUEZ SAHAGUN , ASCENDIEN",20047841.0,fecha_incorrecta,0604507,AE21,CERDITO,infantiles,NO
58367,Balancín en Área Infantil,61,bellas vistas,6.0,TETUAN,OPERATIVO,439772.452,4478730.613,ETRS89,40.45705958,-3.71032929,,,,28039.0,CALLE DE NUMANCIA,31061866.0,2009/06/01,0606906,AE21,PIRULETA,infantiles,NO
57966,Balancín en Área Infantil,23,chopera,2.0,ARGANZUELA,OPERATIVO,440726.243,4472154.93,ETRS89,40.39789135,-3.69846791,,,,28045.0,"CALLE TORRES MIRANDA 2 C/JAIME EL CONQUISTADOR AREA 1 , ASCENDIENTE 1: 023 ·",11008769.0,21/08/15,0202903,AE21,OVNI,infantiles,
57974,Balancín en Área Infantil,25,delícías,2.0,ARGANZUELA,OPERATIVO,441893.14,4472302.16,ETRS89,40.39929991,-3.68473185,,,,28045.0,"CALLE MENDEZ ALVARO 38 (PLAZA AMANECER EN MÉNDEZ ÁLVARO), ASCENDIENTE 1: 025 · DE",11009554.0,fecha_incorrecta,0203204,AE21,MOTO,infantiles,
58035,Balancín en Área Infantil,24,legazpi,2.0,,OPERATIVO,441633.516,4471058.962,ETRS89,40.38808236,-3.68767711,,,,28045.0,"CALLE PUERTO DE BEJAR PUERTO DE LA CRUZ VERDE, ASCENDIENTE 1: 024 ·",20000292.0,04/04/2007,0207109,AE21,TORTUGA,infantiles,
58044,Balancín en Área Infantil,36,NÍÑÓ JÉSUS,3.0,RETIRO,OPERATIVO,442797.57,4473224.19,ETRS89,40.40766868,-3.6741576,,,,28007.0,"CALLE CONDE CARTAGENA  , ASCENDIENTE 1: 036 ·",11013283.0,26/07/2005,0300103,AE21,MOTO,infantiles,
58057,Balancín en Área Infantil,33,ESTRELLA,3.0,rétíró,OPERATIVO,443335.96,4473368.49,ETRS89,40.40900544,-3.66782568,,,,28007.0,"PLAZA VIRGEN DE LA ESTRELLA , ASCENDIENTE 1",11011865.0,2006/03/08,0301204,AE21,TORTUGA,infantiles,
58066,Balancín en Área Infantil,32,ADELFAS,3.0,RETIRO,OPERATIVO,443300.33,4472784.51,ETRS89,40.4037422,-3.66819355,,,,28007.0,"PARQUE ADELFAS , ASCENDIENTE 1: 032 · ADELFA",20008476.0,17/11/06,0301605,AE21,,infantiles,
58443,Balancín en Área Infantil,83,PEÑAGRANDE,8.0,FUENCARRAL - EL PARDO,OPERATIVO,438658.68,4481640.61,ETRS89,40.48319238,-3.72374562,,,,28035.0,"CALLE RAMON GOMEZ DE LA SERNA 21 , ASCENDIENT",11045387.0,15/03/17,0804002,AE21,OSO,infantiles,
58466,Balancín en Área Infantil,85,lá páz,8.0,fuencarral - el pardo,OPERATIVO,440567.61,4481487.88,ETRS89,40.48195537,-3.7012101,,,,28029.0,"PARQUE NORTE(ZONA3) 49 , ASCENDIENTE 1: 085",11046935.0,2005/02/08,0806202,AE21,,infantiles,
58110,Balancín en Área Infantil,43,FUENTE DÉL BÉRRÓ,4.0,sálámáncá,OPERATIVO,443857.77,4475600.47,ETRS89,40.42914769,-3.6618732,,,,28028.0,"PLAZA AMÉRICA ESPAÑOLA , ASCENDIENTE 1: 043",31047835.0,2005-11-17 00:00:00,0400510,AE21,,infantiles,
58157,Balancín en Área Infantil,44,GÚÍNDÁLERÁ,4.0,salamanca,OPERATIVO,443838.25,4476113.95,ETRS89,40.43377207,-3.66214868,,,,28028.0,"AVENIDA DE LOS TOREROS 73 , ASCENDIENTE 1: 0",11017734.0,2007-06-05 00:00:00,0403003,AE21,,infantiles,
58193,Balancín en Área Infantil,55,núévá españa,5.0,CHAMARTIN,OPERATIVO,443048.89,4479253.95,ETRS89,40.46200503,-3.67173623,,,,28016.0,"CALLE TORPEDERO TUCUMÁN , ASCENDIENTE 1: 055",11026835.0,fecha_incorrecta,0501219,AE21,BARCO DOLBE,infantiles,
58197,Balancín en Área Infantil,54,hispanoamerica,5.0,chamartin,OPERATIVO,441717.507,4478855.809,ETRS89,40.45832608,-3.68740222,,,,28036.0,"CALLE DOCTOR FLEMING 34 , ASCENDIENTE 1: 054",11025632.0,2006-05-10 00:00:00,0501512,AE21,FARO,infantiles,
58198,Balancín en Área Infantil,54,hispanoamerica,5.0,chámártín,OPERATIVO,441711.221,4478852.105,ETRS89,40.45829228,-3.68747601,,,,28036.0,"CALLE DOCTOR FLEMING 34 , ASCENDIENTE 1: 054",11025632.0,2006-05-10 00:00:00,0501513,AE21,OVNI,infantiles,
58204,Balancín en Área Infantil,54,HISPANÓAMÉRICA,5.0,CHAMARTIN,OPERATIVO,442381.46,4478627.19,ETRS89,40.45631288,-3.67955112,,,,28016.0,"Pza · PLAZA JUAN DE LA COSSA , ASCENDIENTE 1: 054",11025460.0,10-20-2005,0501906,AE21,CABALLOS,infantiles,
58492,Balancín en Área Infantil,86,VALVERDE,8.0,FUENCARRAL - EL PARDO,OPERATIVO,441823.38,4481651.77,ETRS89,40.48352069,-3.68641002,,,,28034.0,"CALLE SAN MODESTO 6 , ASCENDIENTE 1: 086 · VA",11047029.0,2004/09/13,0808313,AE21,ARDILLA,infantiles,
58795,Balancín en Área Infantil,107,AGUILAS,10.0,latina,OPERATIVO,433795.96,4470362.23,ETRS89,40.38121996,-3.77993959,,,,28044.0,"C · CALLE GENERAL FANJUL 76 JUNTO A LA RENFE, ASCENDIENTE 1: 107",11067496.0,fecha_incorrecta,1001101,AE21,,infantiles,SI
58544,Balancín en Área Infantil,86,VALVERDE,8.0,FUENCARRAL - EL PARDO,OPERATIVO,443832.976,4483885.177,ETRS89,40.50377856,-3.66289885,,,,28050.0,"CALLE PALAS DEL REY , ASCENDIENTE 1: 086 · VA",31005945.0,2007-04-19 00:00:00,0812504,AE21,PATO,infantiles,
58547,Balancín en Área Infantil,86,válverdé,8.0,FÚENCÁRRÁL - ÉL PÁRDO,OPERATIVO,442683.164,4483564.218,ETRS89,40.5008086,-3.67643932,,,,28050.0,"CALLE PUENTE LA REINA , ASCENDIENTE 1: 086 ·",31023173.0,06/02/07,0812605,AE21,PERRO,infantiles,
58549,Balancín en Área Infantil,86,VALVERDE,8.0,FUENCARRAL - EL PARDO,OPERATIVO,442647.133,4484297.611,ETRS89,40.5074128,-3.67693094,,,,28050.0,"CALLE CASTILLEJO DE JACA , ASCENDIENTE 1: 086",31038107.0,2007/02/15,0812804,AE21,PERRO,infantiles,
58554,Balancín en Área Infantil,86,valverde,8.0,FUENCARRAL - EL PARDO,OPERATIVO,443094.54,4484530.34,ETRS89,40.50954012,-3.67167149,,,,28050.0,"AVENIDA SANTO DOMINGO DE LA CALZADA ZONA 3 ,",31016101.0,2007-02-15 00:00:00,0813106,AE21,PERRO,infantiles,
58559,Balancín en Área Infantil,86,valverde,8.0,fúéncárrál - él párdó,OPERATIVO,442742.17,4483859.49,ETRS89,40.5034726,-3.67576969,,,,28050.0,"CALLE CASTILLEJO DE JACA , ASCENDIENTE 1: 086",31013379.0,2007-02-06 00:00:00,0813405,AE21,,infantiles,
58840,Balancín en Área Infantil,107,AGUILAS,10.0,látíná,OPERATIVO,435076.34,4469721.18,ETRS89,40.37554587,-3.76479162,,,,28044.0,"Pza · PLAZA RABASA , ASCENDIENTE 1: 107 · ÁGUILAS",20020668.0,2007/01/03,1004202,AE21,PAJARO,infantiles,
58878,Balancín en Área Infantil,103,LUCERO,10.0,LATINA,OPERATIVO,436437.9,4473015.85,ETRS89,40.4053306,-3.74908273,,,,28011.0,"CALLE CEBREROS 82 , ASCENDIENTE 1: 103 · LUCE",11063054.0,fecha_incorrecta,1007705,AE21,COCHE,infantiles,
58892,Balancín en Área Infantil,103,lucero,10.0,LATINA,OPERATIVO,436740.73,4472040.64,ETRS89,40.39656857,-3.74541724,,,,28047.0,"C · CALLE CULLERA 03 POSTERIOR, ASCENDIENTE 1: 103 · LUCER",11063706.0,14/02/2007,1008307,AE21,PATO,infantiles,
58564,Balancín en Área Infantil,88,EL GOLOSO,8.0,FUENCARRAL - EL PARDO,OPERATIVO,441258.52,4484485.69,ETRS89,40.50900991,-3.69333694,,,,28049.0,"AVENIDA MONASTERIO DE SILOS 83 POST. , ASCEN",31013199.0,07-18-2005,0814204,AE21,,infantiles,
58569,Balancín en Área Infantil,83,PEÑÁGRANDÉ,8.0,FÚENCARRÁL - EL PARDO,OPERATIVO,438654.05,4480465.443,ETRS89,40.47260574,-3.72368656,,,,28035.0,"CALLE ISLA MALAITA , ASCENDIENTE 1: 083 · PEÑ",11044367.0,2005-07-28 00:00:00,0814702,AE21,DINO,infantiles,
18741,Redes en Áreas Infantiles,191,CASCO HÍSTÓRICO DE VÍCÁLVÁRO,19.0,VICALVARO,OPERATIVO,447794.885,4473428.117,ETRS89,40.40983417,-3.61528199,,,,28032.0,"CASALARREINA, 000028",31028954.0,01-01-2000,1904003,AE21,JMC-08,infantiles,
1118683,Tobogan Autoportante en Área Infantil,61,bellas vistas,6.0,tétúán,OPERATIVO,440194.118,4477747.248,ETRS89,40.44823147,-3.70526386,CALLE,BRAVO MURILLO,107,28020.0,,11029075.0,03/10/2016,0607204,AE21,TOBOGAN,infantiles,NO
18707,Redes en Áreas Infantiles,154,LA CONCEPCIÓN,15.0,cíúdad línéal,OPERATIVO,445320.868,4477271.155,ETRS89,40.4442956,-3.64476922,,,,28027.0,"C · CALLE ARTURO SORIA 55 , ASCENDIENTE 1: 154 ·",11110391.0,01-01-2003,1510407,AE21,,infantiles,
18716,Redes en Áreas Infantiles,103,LUCERO,10.0,LATINA,OPERATIVO,435768.188,4472368.117,ETRS89,40.39944417,-3.75690931,,,,28011.0,"CALLE BARBERAN Y COLLAR LOS YEBENES (ZONA 2), ASCENDIENTE 1: 103",31024735.0,fecha_incorrecta,1006201,AE21,PIRAMIDE,infantiles,
18722,Redes en Áreas Infantiles,172,SAN CRISTOBAL,17.0,villaverde,OPERATIVO,441647.11,4466426.029,ETRS89,40.34634717,-3.687093,,,,28021.0,"BURJASOT, 000020",11142982.0,fecha_incorrecta,1706301,AE21,PIRAMIDE,infantiles,
18724,Redes en Áreas Infantiles,164,PINAR DEL REY,16.0,HORTALEZA,OPERATIVO,445740.971,4480206.308,ETRS89,40.47076452,-3.6400666,,,,28033.0,"Pq · PARQUE PADRE ALFREDO KRAUS , ASCENDIENTE 1:",20076188.0,01/01/04,1611501,AE21,,infantiles,
18806,Redes en Áreas Infantiles,87,mirasierra,8.0,FUENCARRAL - EL PARDO,OPERATIVO,439968.06,4482775.47,ETRS89,40.4935113,-3.7084053,,,,28034.0,"CALLE NURIA CON PAN DE AZÚCAR (CENTRO COMERCIAL), ASCENDIENTE 1: 087 · MIRASIE",11050427.0,2005-05-19 00:00:00,0803509,AE21,,infantiles,
18786,Redes en Áreas Infantiles,151,VENTAS,15.0,CIUDAD LINEAL,OPERATIVO,444021.419,4475756.567,ETRS89,40.43056492,-3.65995777,,,,28017.0,"C · CALLE ANTONIO PIRALA 5 , ASCENDIENTE 1: 151 ·",20181767.0,01-01-2001,1503907,AE21,,infantiles,
18788,Redes en Áreas Infantiles,151,ventas,15.0,ciudad lineal,OPERATIVO,444923.426,4475507.848,ETRS89,40.42838454,-3.64930269,,,,28017.0,"C · CALLE FRANCISCO VILLAESPESA , ASCENDIENTE 1:",31068751.0,01/01/04,1505305,AE21,,infantiles,
18847,Redes en Áreas Infantiles,142,hórcájó,14.0,moratalaz,OPERATIVO,446594.668,4472799.179,ETRS89,40.40409217,-3.629374,,,,28030.0,"LUIS DE HOYOS SAINZ, 000162  B",31003525.0,fecha_incorrecta,1407901,AE21,PIRAMIDE,infantiles,
18884,Escalada en Área Infantil,88,EL GOLOSO,8.0,fuencarral - el pardo,OPERATIVO,440575.423,4483905.657,ETRS89,40.50373613,-3.70134466,,,,28049.0,"AVENIDA MONASTERIO DEL ESCORIAL 40 B-C , ASC",31012841.0,18/07/05,0811303,AE21,,infantiles,
19196,Arenero en Área Infantil,183,ENSANCHE DE VALLECAS,18.0,víllá dé vállécás,OPERATIVO,448943.628,4468489.862,ETRS89,40.36541817,-3.60134799,,,,28051.0,"RAFAEL DE LEÓN, 000014",31019991.0,01/01/06,1805312,AE21,TABLON,infantiles,SI
19209,Arenero en Área Infantil,201,simancas,20.0,san blas - canillejas,OPERATIVO,447098.24,4476079.12,ETRS89,40.43367204,-3.62371263,,,,28037.0,"C · CALLE EMILIO MUÑOZ , ASCENDIENTE 1: 201 · SIM",11134063.0,01/01/06,2003403,AE21,,infantiles,
19103,Arenero en Área Infantil,141,PAVONES,14.0,MORATALAZ,OPERATIVO,445778.517,4471934.313,ETRS89,40.39624817,-3.63891799,,,,28030.0,"FUENTE CARRANTONA, 000002",20098125.0,02-06-2011,1400506,AE21,TABLON,infantiles,SI
19117,Arenero en Área Infantil,143,MARROQUINA,14.0,moratalaz,OPERATIVO,445246.215,4473329.404,ETRS89,40.40878117,-3.64530999,,,,28030.0,"CAMINO DE LOS VINATEROS, 000107  C",31046138.0,06/02/2011,1403208,AE21,MADERA,infantiles,SI
19311,Equilibrio en Área Infantil,131,ENTREVIAS,13.0,PUENTE DE VALLECAS,OPERATIVO,442728.32,4470603.709,ETRS89,40.38405717,-3.674738,,,,28053.0,"TIMOTEO PÉREZ RUBIO, 000013",20027466.0,2011/02/06,1311916,AE21,0203 · ESPEJO,infantiles,
19350,Escalada en Área Infantil,205,rosas,20.0,SAN BLAS - CANILLEJAS,OPERATIVO,448994.65,4475714.98,ETRS89,40.4305101,-3.60132589,,,,28022.0,"C · CALLE SOFIA , ASCENDIENTE 1: 205 · LAS ROSAS",31046914.0,01/01/07,2014406,AE21,0682 · SARBA,infantiles,
19356,Escalada en Área Infantil,152,PUEBLO NUEVO,15.0,ciudad lineal,OPERATIVO,446581.092,4475204.899,ETRS89,40.42576349,-3.629736,,,,28037.0,"C · CALLE GANDHI , ASCENDIENTE 1: 152 · PUEBLO NU",11107019.0,fecha_incorrecta,1507304,AE21,,infantiles,
19219,Arenero en Área Infantil,202,HELLIN,20.0,san blas - canillejas,OPERATIVO,447806.74,4475762.03,ETRS89,40.43086027,-3.61533382,,,,28037.0,"Av · AVENIDA HELLIN 17 , ASCENDIENTE 1: 202 · HEL",31016586.0,2006/01/01,2009507,AE21,,infantiles,
19295,Equilibrio en Área Infantil,127,PRADOLONGO,12.0,usera,OPERATIVO,439779.532,4469447.461,ETRS89,40.37343317,-3.709367,,,,28041.0,"AVDA POBLADOS, 000165",31007157.0,01/01/2003,1206110,AE21,CIRCUITO DE SALTO 3,infantiles,
19506,Escalada en Área Infantil,64,álménárá,6.0,tetuan,OPERATIVO,440673.618,4480504.435,ETRS89,40.4731037,-3.69986746,,,,28029.0,"Av · AVENIDA ASTURIAS , ASCENDIENTE 1: 064 · ALME",31038106.0,02-26-2007,0600904,AE21,,infantiles,NO
19511,Escalada en Área Infantil,192,VALDEBERNARDO,19.0,vicalvaro,OPERATIVO,448258.457,4471758.619,ETRS89,40.39482317,-3.60968299,,,,28032.0,"MINERVA, 000092",31000134.0,fecha_incorrecta,1905101,AE21,TREPA,infantiles,
19804,Tirolina en Área Infantil,126,zofio,12.0,usera,OPERATIVO,439457.738,4470560.221,ETRS89,40.38343417,-3.713263,,,,28026.0,"CERECINOS, 000008  D",11085155.0,2011/02/07,1202002,AE21,TIROLINA,infantiles,
19569,Varios Juegos en Áreas Infantiles,166,valdefuentes,16.0,hortaleza,OPERATIVO,446801.77,4481197.59,ETRS89,40.47976312,-3.62763675,,,,28055.0,"Cm · CAMINO MONTORO , ASCENDIENTE 1: 166 · VALDEF",20126766.0,01/01/10,1617905,AE21,ALTAVOCES,infantiles,
19726,Balancín en Área Infantil,86,válvérdé,8.0,FUENCARRAL - EL PARDO,OPERATIVO,443020.321,4484557.455,ETRS89,40.50977929,-3.67254991,,,,28050.0,"AVENIDA SANTO DOMINGO DE LA CALZADA ZONA 4 ,",31016101.0,02-15-2007,0813203,AE21,,infantiles,
20508,Columpio en Área Infantil,26,PALOS DE LA FRONTERA,2.0,ARGANZUELA,OPERATIVO,441394.66,4472485.926,ETRS89,40.40092044,-3.69062246,,,,28045.0,"CALLE GENERAL LACY FRENTE AL Nº 50 , ASCENDIENTE 1: 026 · PAL",11009960.0,21/03/06,0201902,AE21,,infantiles,NO
20537,Columpio en Área Infantil,24,LEGAZPI,2.0,ARGÁNZÚÉLA,OPERATIVO,442037.26,4471547.76,ETRS89,40.39251391,-3.68296498,,,,28045.0,"PARQUE ENRIQUE TIERNO GALVAN EN FRENTE DE AVD. DEL PLANETARIO, ASCENDIENTE 1",31022245.0,2007/04/09,0205305,AE21,,infantiles,NO
20547,Columpio en Área Infantil,27,átóchá,2.0,árgánzúélá,OPERATIVO,442373.19,4472099.56,ETRS89,40.39750814,-3.67905697,,,,28045.0,"CALLE TEJO C/ ALMEZ ZONA 4, ASCENDIENTE 1: 027 · ATOCHA , AS",20139361.0,2006/11/15,0206608,AE21,,infantiles,NO
20619,Columpio en Área Infantil,56,CASTILLA,5.0,chamartin,OPERATIVO,441891.86,4480656.96,ETRS89,40.47456383,-3.68551094,,,,28046.0,"CALLE DANIEL VAZQUEZ DIAZ , ASCENDIENTE 1: 05",31021939.0,04/05/2007,0500315,AE21,,infantiles,NO
20620,Columpio en Área Infantil,56,CÁSTILLÁ,5.0,chamartin,OPERATIVO,441750.36,4479932.29,ETRS89,40.46802579,-3.68711358,,,,28036.0,"CALLE AGUSTÍN DE FOXÁ , ASCENDIENTE 1: 056 ·",20047722.0,21/12/2005,0500406,AE21,,infantiles,NO
20629,Columpio en Área Infantil,54,HÍSPÁNÓAMERICA,5.0,chamartin,OPERATIVO,441711.86,4478862.41,ETRS89,40.45838515,-3.68746943,,,,28036.0,"CALLE DOCTOR FLEMING 34 , ASCENDIENTE 1: 054",11025632.0,05-10-2006,0501514,AE21,,infantiles,NO
19729,Carrusel en Área Infantil,88,EL GOLOSO,8.0,fuencarral - el pardo,OPERATIVO,441390.437,4484809.941,ETRS89,40.51194021,-3.69181002,,,,28049.0,"CALLE COLEGIATA DE CERVATOS , ASCENDIENTE 1:",31045195.0,2005/07/18,0814302,AE21,0370 · JUEGO GIRATORIO,infantiles,
20559,Columpio en Área Infantil,32,ADELFAS,3.0,RETIRO,OPERATIVO,443040.344,4472031.478,ETRS89,40.39694072,-3.67118986,,,,28007.0,"CALLE CERRO NEGRO 2 C/ JATIVA , ASCENDIENTE 1: 032 · ADEL",31020470.0,14/04/2017,0301101,AE21,,infantiles,NO
20569,Columpio en Área Infantil,36,niño jesus,3.0,RETIRO,OPERATIVO,442635.22,4473681.661,ETRS89,40.41177866,-3.67611209,,,,28009.0,"CALLE ANUNCIACION 4 , ASCENDIENTE 1: 036 · BA",11013529.0,02-10-2006,0302016,AE21,,infantiles,NO
20570,Columpio en Área Infantil,36,NIÑO JESUS,3.0,retíro,OPERATIVO,442646.465,4473697.933,ETRS89,40.41192602,-3.67598103,,,,28009.0,"CALLE ANUNCIACION 4 , ASCENDIENTE 1: 036 · BA",11013529.0,02-10-2006,0302017,AE21,,infantiles,NO
20610,Columpio en Área Infantil,43,fuente del berro,4.0,SALAMANCA,OPERATIVO,443935.49,4475071.299,ETRS89,40.42438588,-3.66091033,,,,28028.0,"PARQUE LA QUINTA FUENTE EL BERRO , ASCENDIEN",11016068.0,2005-09-20 00:00:00,0401908,AE21,,infantiles,NO
20699,Columpio en Área Infantil,63,castillejos,6.0,tétúán,OPERATIVO,441187.434,4478827.294,ETRS89,40.45803186,-3.693651,,,,28020.0,"Av · AVENIDA BRASIL 23 , ASCENDIENTE 1: 063 · CAS",11030622.0,2007/02/12,0602701,AE21,20414,infantiles,NO
20764,Columpio en Área Infantil,86,VALVERDE,8.0,FUENCARRAL - EL PARDO,OPERATIVO,441305.53,4482668.37,ETRS89,40.49264217,-3.69261371,,,,28034.0,"CALLE BADALONA 25 , ASCENDIENTE 1: 086 · VALV",11048026.0,09/12/2005,0804713,AE21,,infantiles,NO
20773,Columpio en Área Infantil,84,PILÁR,8.0,FUENCARRAL - EL PARDO,OPERATIVO,439895.06,4481615.01,ETRS89,40.48305219,-3.70915663,,,,28034.0,"CALLE FERMIN CABALLERO Nº 60-62-64, ASCENDIENTE 1: 084 ·",20148651.0,05-08-2006,0807008,AE21,,infantiles,NO
20845,Columpio en Área Infantil,86,válvérdé,8.0,fúéncárrál - él párdó,OPERATIVO,441683.1,4482587.538,ETRS89,40.49194061,-3.68815113,,,,28034.0,"CALLE ZAMARRAMALA 49 , ASCENDIENTE 1: 086 · V",20169516.0,30/10/2010,0817002,AE21,,infantiles,NO
20888,Columpio en Área Infantil,94,VALDÉZÁRZA,9.0,MONCLOA - ARAVACA,OPERATIVO,439664.681,4479305.407,ETRS89,40.46222973,-3.7116549,,,,28039.0,"AVENIDA SANTO ANGEL DE LA GUARDA , ASCENDIEN",11055281.0,fecha_incorrecta,0905508,AE21,,infantiles,NO
20896,Columpio en Área Infantil,93,ciudad universitaria,9.0,MONCLOA - ARAVACA,OPERATIVO,439219.31,4477680.05,ETRS89,40.44755542,-3.71675205,,,,28040.0,"PLAZA PZ. CIUDAD DE VIENA , ASCENDIENTE 1:",20102754.0,2007-02-28 00:00:00,0906511,AE21,,infantiles,NO
20648,Columpio en Área Infantil,52,prosperidad,5.0,CHAMARTIN,OPERATIVO,443302.61,4477466.173,ETRS89,40.44591723,-3.66858415,,,,28002.0,"CALLE BAEZA 7-9 , ASCENDIENTE 1: 052 · PROSPE",11022256.0,08/03/06,0503324,AE21,,infantiles,NO
20659,Columpio en Área Infantil,52,próspérídád,5.0,chamartin,OPERATIVO,443658.47,4478147.97,ETRS89,40.45208339,-3.66444856,,,,28002.0,"PARQUE FELIX RODRIGUEZ DE LA FUENTE , ASCEND",11022991.0,2006-04-03 00:00:00,0504006,AE21,,infantiles,NO
20967,Columpio en Área Infantil,107,AGUILAS,10.0,LATINA,OPERATIVO,434237.309,4470405.278,ETRS89,40.38164271,-3.77474502,,,,28044.0,"C · CALLE GENERAL FANJUL 95 - 97 POST , ASCENDIEN",11068124.0,fecha_incorrecta,1001303,AE21,,infantiles,NO
20982,Carrusel en Área Infantil,107,AGUILAS,10.0,LATINA,OPERATIVO,433711.816,4470067.897,ETRS89,40.37856181,-3.78090018,,,,28044.0,"PLAZA CUACOS DE YUSTE , ASCENDIENTE 1: 107",20052437.0,fecha_incorrecta,1004403,AE21,,infantiles,SI
21029,Columpio en Área Infantil,116,BUENAVISTA,11.0,carabanchel,OPERATIVO,435598.104,4469386.362,ETRS89,40.37257017,-3.75861199,,,,28044.0,"PZ MANUEL MATEO, 000013",31055166.0,01-01-2003,1100205,AE21,DOS ASIENTOS PLANOS,infantiles,
21043,Columpio en Área Infantil,117,ABRANTES,11.0,carabanchel,OPERATIVO,438557.877,4470501.262,ETRS89,40.38283717,-3.723858,,,,28025.0,"PZ COIMBRA, 000007",11079359.0,2017/07/05,1105403,AE21,DOS ASIENTOS PLANOS,infantiles,
20945,Columpio en Área Infantil,94,váldézárzá,9.0,MONCLOA - ARAVACA,OPERATIVO,438933.61,4479898.95,ETRS89,40.46752317,-3.72033436,,,,28035.0,"CALLE VALDERREY 36 , ASCENDIENTE 1: 094 · VAL",11054878.0,2007/03/14,0913010,AE21,,infantiles,NO
20951,Columpio en Área Infantil,97,árávácá,9.0,mónclóá - árávaca,OPERATIVO,435044.627,4478813.508,ETRS89,40.45745024,-3.76609362,,,,28023.0,"CALLE HORCHE , ASCENDIENTE 1: 097 · ARAVACA ,",20140699.0,04-15-2009,0913505,AE21,,infantiles,NO
20959,Columpio en Área Infantil,97,aravaca,9.0,MONCLOA - ARAVACA,OPERATIVO,432435.882,4478996.223,ETRS89,40.45888818,-3.79687824,,,,28023.0,"CALLE FERNANDO LAZARO CARRETER , ASCENDIENTE",31049616.0,03-19-2011,0914702,AE21,,infantiles,NO
21076,Columpio en Área Infantil,112,ópáñél,11.0,carabanchel,OPERATIVO,438647.219,4471617.035,ETRS89,40.39289517,-3.72291299,,,,28019.0,"PZ CANTORÍA, 000005",31060414.0,fecha_incorrecta,1113002,AE21,DOS ASIENTOS CUNA,infantiles,
